Serving HTTP on 0.0.0.0 port 9999 (http://0.0.0.0:9999/) ...

Keyboard interrupt received, exiting.
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/sort.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/package.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/down.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/original/index.html HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/source.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/class.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/original/index.html HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.css HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/sort.js HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/redbar.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/greenbar.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/package.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/session.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/source.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/sort.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/down.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/class.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/original/index.html HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/sort.js HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.css HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/redbar.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/greenbar.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/index.html HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.css HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/sort.js HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/redbar.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/greenbar.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:45] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/index.html HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:45] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.css HTTP/1.1" 304 -
